Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ENGL 201 K 
2 cr 
CRN 30275","Selected Topics - Literature I: Sex and Death in 20th-Century Drama
CLA-Breadth/Humanities
CLA-Diversity US",Neil Levi,01:15 PM - 02:30 PM TR,BC 204,25,22,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 201 K 
4 cr 
CRN 30275","Selected Topics - Literature I: Sex and Death in 20th-Century Drama
CLA-Breadth/Humanities
CLA-Diversity US",Neil Levi,01:15 PM - 02:30 PM TR,BC 204,25,22,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 210 Z 
2 cr 
CRN 30276","Writing in the Discipline in of English
CLA-Writing in the Major",Shakti Jaising,02:40 PM - 03:55 PM TR,BC 203,15,16,-1,3,"Pre-reqs: ENGL 150 (MAY BE TAKEN CONCURRENTLY) OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 210 Z 
4 cr 
CRN 30276","Writing in the Discipline in of English
CLA-Writing in the Major",Shakti Jaising,02:40 PM - 03:55 PM TR,BC 203,15,16,-1,3,"Pre-reqs: ENGL 150 (MAY BE TAKEN CONCURRENTLY) OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 215 P 
4 cr 
CRN 30278","Writing for and about Business
CLA-Writing Intensive",David Chmiel,07:00 PM - 09:30 PM M,BC 204,15,16,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 220 G 
4 cr 
CRN 30280",History and Structure of English,James Hala,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM F - Final Exam","HSC S139
 HSC S139 - Final Exam",20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: LING 220 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 238 H 
4 cr 
CRN 30664","Cinema and Social Justice
CLA-Diversity International",Shakti Jaising,11:50 AM - 01:05 PM TR,BC 118,20,19,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 241 H 
4 cr 
CRN 30682","Blogs, Tweets, & Social Media
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Sandra Jamieson,11:50 AM - 01:05 PM TR,BC 18,16,19,-3,0,"Pre-reqs: (DSEM 100 OR WRTG 103 FOR LEVEL UG WITH MIN. GRADE OF C-) OR CSEM 100 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 241 Z 
4 cr 
CRN 30858","Blogs, Tweets, and Social Media: in the Digital Age
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Sandra Jamieson,02:40 PM - 03:55 PM TR,BC 20,15,16,-1,0,"Pre-reqs: (DSEM 100 OR WRTG 103 FOR LEVEL UG WITH MIN. GRADE OF C-) OR CSEM 100 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 252 J 
2 cr 
CRN 30281",American Lit (Pre-1900): Subjects and Citizens,Hannah Wells,01:15 PM - 02:30 PM MW,BC 218,25,25,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 252 J 
4 cr 
CRN 30281",American Lit (Pre-1900): Subjects and Citizens,Hannah Wells,01:15 PM - 02:30 PM MW,BC 218,25,25,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 299H Z 
4 cr 
CRN 30600","Community Language and Literacy
CLA-Baldwin Honors
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Elizabeth Kimball,02:40 PM - 03:55 PM TR,BC 202,15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X 
2 cr 
CRN 30924",Independent Study: Literature - Writing Studies Research,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X1 
1 cr 
CRN 31002",Indy Study: Autobio. Graphic Novels as a Form of Expression for Marginalized People,Shakti Jaising,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X1 
2 cr 
CRN 31002",Indy Study: Autobio. Graphic Novels as a Form of Expression for Marginalized People,Shakti Jaising,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X2 
1 cr 
CRN 31003",Independent Study: Dante and the Epic Past,James Hala,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X2 
2 cr 
CRN 31003",Independent Study: Dante and the Epic Past,James Hala,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X3 
1 cr 
CRN 31031",Independent Study in Literature,James Hala,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X3 
2 cr 
CRN 31031",Independent Study in Literature,James Hala,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 312 L 
4 cr 
CRN 30283","Workshop: Nonfiction Writing
CLA-Writing Intensive",Courtney Zoffness,04:00 PM - 06:30 PM M,BC 102,15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 313 L 
4 cr 
CRN 30284","Creative Writing Workshop: Fiction
CLA-Breadth/Arts
CLA-Writing Intensive",Camron Terwilliger,04:00 PM - 06:30 PM W,BC 102,15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 313 L1 
4 cr 
CRN 30881","Creative Writing Workshop: Short Fiction
CLA-Breadth/Arts
CLA-Writing Intensive",Camron Terwilliger,04:00 PM - 06:30 PM M,SIT 101,15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 314 KZ 
4 cr 
CRN 30285","Creative Writing Workshop: Poetry
CLA-Breadth/Arts
CLA-Writing Intensive",Patrick Phillips,01:15 PM - 03:45 PM T,SIT 101,15,15,0,5,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 314 KZR 
4 cr 
CRN 30286","Creative Writing Workshop: Poetry
CLA-Breadth/Arts
CLA-Writing Intensive",Patrick Phillips,01:15 PM - 03:45 PM R,SIT 101,15,15,0,3,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 315 JT 
4 cr 
CRN 30287","Creative Writing Workshop: Advanced Fiction
CLA-Writing Intensive",Courtney Zoffness,01:15 PM - 03:45 PM W,SIT 101,12,12,0,0,"Pre-reqs: (ENGL 311 ) OR (ENGL 103X ) OR (ENGL 312 ) OR (ENGL 104X ) OR (ENGL 313 ) OR (ENGL 107X ) OR (ENGL 314 ) OR (ENGL 108X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 318 Q 
4 cr 
CRN 30658","Advanced Journalism
CLA-Writing Intensive",Elizabeth Moore,07:00 PM - 09:30 PM T,BC 202,15,11,4,0,"Pre-reqs: ENGL 216 OR ENGL 219 OR ENGL 311 OR ENGL 312 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 324 M 
4 cr 
CRN 30288","Filming American Feminisms
CLA-Diversity US
CLA-Writing Intensive",Wendy Kolmar,04:00 PM - 07:00 PM R,BC 120,22,25,-3,3,"Pre-reqs: ENGL 150 OR WGST 101 
Co-Reqs: 
Cross Listed: WGST 301 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 342 M 
4 cr 
CRN 30611",19th Century Rhetorics from the Margins,Elizabeth Kimball,04:30 PM - 05:45 PM TR,BC 204,20,14,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 349 L 
1 cr 
CRN 30292",Writing Across the Curriculum and Peer2Peer Tutoring,Sandra Jamieson,04:30 PM - 05:45 PM W,SIT 101,12,1,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 357 G 
2 cr 
CRN 30295","Literature of the 20th Century: The American Short Story Cycle
CLA-Writing Intensive",Courtney Zoffness,11:50 AM - 01:05 PM MW,BC 103,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 357 G 
4 cr 
CRN 30295","Literature of the 20th Century: The American Short Story Cycle
CLA-Writing Intensive",Courtney Zoffness,11:50 AM - 01:05 PM MW,BC 103,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 365 KZ 
4 cr 
CRN 30297",Pre-1900 Seminar: Chaucer,James Hala,01:15 PM - 03:45 PM R,BC 102,15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 374 KZ 
4 cr 
CRN 30299","Seminar: History, Memory, Literature",Hannah Wells,01:15 PM - 03:45 PM T,BC 102,15,8,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 386 X 
4 cr 
CRN 30310","Theories and Effects of Media Communication
CLA-Off Campus Experience
CLA-Writing Intensive",Lisa Lynch,- MW,,20,14,6,0,"Pre-reqs: ENGL 110 OR ENGL 111 
Co-Reqs: ENGL 387 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 387 X 
4 cr 
CRN 30313","NY Semester on Media and Communication Colloquium
CLA-Off Campus Experience
CLA-Writing Intensive",Lisa Lynch,- MW,,20,14,6,0,"Pre-reqs: ENGL 110 OR ENGL 111 
Co-Reqs: ENGL 386 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 400 M 
4 cr 
CRN 30318","Senior Capstone in English
CLA-Capstone",Neil Levi,04:00 PM - 06:30 PM T,BC 117,17,13,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X 
4 cr 
CRN 30745","Specialized Honors II: 19th Century Marriage Law and Divorce in Literature
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X1 
4 cr 
CRN 30781","Specialized Honors II: Autobio. Graphic Novels as a Form of Expression for Marginalized People
CLA-Capstone
CLA-Writing Intensive",Shakti Jaising,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X2 
4 cr 
CRN 30784","Specialized Honors II: Feminism in Contemporary American Fiction
CLA-Capstone
CLA-Writing Intensive",Shakti Jaising,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X3 
4 cr 
CRN 30797","Specialized Honors II: Representations of Women's Mental Illness in the 19-20th C. American Lit
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X4 
4 cr 
CRN 30815","Specialized Honors: Online Self
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X5 
4 cr 
CRN 30818","Specialized Honors II: Politics of Walking in Migrant British Literature
CLA-Capstone
CLA-Writing Intensive",Neil Levi,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X6 
4 cr 
CRN 30831","Specialized Honors II: The Agony of the Writer in Stephen King's Work
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X7 
4 cr 
CRN 30861","Specialized Honors II: Dante and the Epic Past
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X8 
4 cr 
CRN 30882","Specialized Honors II: Credit Writing: Magical Realism
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 411 X9 
4 cr 
CRN 30883","Specialized Honors II: Ladies in Log Cabins: Reconstructing the American Home/Self
CLA-Capstone
CLA-Writing Intensive",Hannah Wells,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ESS 215 D 
4 cr 
CRN 30309","Environmental Science
CLA-Breadth/Natural Science
CLA-Writing in the Major",Sara Webb,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S139
 BC 101 - Final Exam",20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 215 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 215 H 
4 cr 
CRN 30312","Environmental Science
CLA-Breadth/Natural Science
CLA-Writing in the Major",Sara Webb,"11:50 AM - 01:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S139
 BC 101 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 215 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 265 G 
4 cr 
CRN 30315","Energy and Environment
CLA-Breadth/Interdisciplinary
CLA-Breadth/Natural Science
CLA-Quantitative",Bjorg Larson,"11:50 AM - 12:55 PM MWF
 08:30 AM - 11:30 AM T - Final Exam","BC 18
 BC 18 - Final Exam",20,20,0,0,"Pre-reqs: (ESS 215 ) OR (PHYS 111 ) OR (PHYS 150 ) OR (AP40 FOR MIN. SCORE OF 4) OR (ESS 30X ) OR (PHYS 1X ) OR (PHYS 11X ) 
Co-Reqs: 
Cross Listed: PHYS 265 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 281 E 
4 cr 
CRN 30321","Topics in Environmental Humanities: US Food Cultures
CLA-Breadth/Humanities
CLA-Diversity US
CLA-Writing Intensive",Mary Kirby-Calder,"10:25 AM - 11:40 AM MW
 08:30 AM - 11:30 AM W - Final Exam","BC 217
 BC 217 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ANTH 206 - E; HIST 201 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 283 S 
4 cr 
CRN 30408","Topics in Environment and Society - Native North American Cultures
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science",Marc Boglioli,"07:00 PM - 09:30 PM R
 07:30 PM - 10:30 PM R - Final Exam","BC 120
 BC 120 - Final Exam",40,32,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ANTH 205 - S 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 300 X 
2 cr 
CRN 30838",Advanced GIS,Lisa Jordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ESS 302 D 
4 cr 
CRN 30410","Geographic Information Systems
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Lisa Jordan,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 1
 BC 1 - Final Exam",19,23,-4,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 302 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 383 C 
4 cr 
CRN 30437","Advanced Topics: Environment and Society - Medical Geography
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Lisa Jordan,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S142
 HSC S142 - Final Exam",20,25,-5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PH 370 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 383 R 
4 cr 
CRN 30438","Advanced Topics: Environment and Society: History, Culture and Environment
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science",Marc Boglioli,07:00 PM - 09:30 PM W,BC 202,15,13,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ANTH 304 - R 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 400 X 
4 cr 
CRN 30957","Clinical Experience
CLA-Capstone
CLA-Writing in the Major",Lisa Jordan,-,,1,0,1,0,"Pre-reqs: (ESS 215 OR BIOL 215 OR ESS 30X ) AND (ESS 210 OR ESS 40X ) AND BIOL 215 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ESS 411 X 
4 cr 
CRN 30800","Specialized Honors II: Mammal Population Demographics in Morris County, NJ
CLA-Capstone
CLA-Writing Intensive",Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"FREN 101 T 
4 cr 
CRN 30303",Fundamentals of Oral and Written French I,Sophia Fortune,"02:40 PM - 03:45 PM MWF
 04:00 PM - 07:00 PM W - Final Exam","BC 103
 - Final Exam",18,15,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 102 E 
4 cr 
CRN 30304",Fundamentals of Oral and Written French II,Muriel Placet-Kouassi,"10:25 AM - 11:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","TIL 101
 TIL 101 - Final Exam",16,11,5,0,"Pre-reqs: FREN 101 OR FREN 1X OR DFFR FOR MIN. SCORE OF 102 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 102 T 
4 cr 
CRN 30305",Fundamentals of Oral and Written French II,Muriel Placet-Kouassi,"02:40 PM - 03:45 PM MWF
 04:00 PM - 07:00 PM W - Final Exam","TIL 101
 TIL 101 - Final Exam",16,12,4,0,"Pre-reqs: FREN 101 OR FREN 1X OR DFFR FOR MIN. SCORE OF 102 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 201 J 
4 cr 
CRN 30306","Intermediate French
CLA-Foreign Language",Sophia Fortune,"01:15 PM - 02:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 103
 BC 103 - Final Exam",12,13,-1,0,"Pre-reqs: (FREN 102 ) OR (FREN 182 OR FREN 20X ) OR (DFFR FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 201 K 
4 cr 
CRN 30307","Intermediate French
CLA-Foreign Language",Deborah Hess,"01:15 PM - 02:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 202
 - Final Exam",12,10,2,0,"Pre-reqs: (FREN 102 ) OR (FREN 182 OR FREN 20X ) OR (DFFR FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 300 X 
2 cr 
CRN 30839","Independent Study: French - France and its Ghosts
CLA-Foreign Language",Sophia Fortune,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"FREN 300 X1 
2 cr 
CRN 30978","Independent Study: France and It's Ghosts
CLA-Foreign Language",Sophia Fortune,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"FREN 304 G 
4 cr 
CRN 30308","Contemporary French Cinema
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Foreign Language",Muriel Placet-Kouassi,11:50 AM - 01:05 PM MW,TIL 101,16,11,5,0,"Pre-reqs: (FREN 201 ) OR (FREN 281 ) OR (FREN 30X ) OR (DFFR FOR MIN. SCORE OF 304) 
Co-Reqs: 
Cross Listed: FREN 304 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 304 X 
4 cr 
CRN 30732","Contemporary French Cinema
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Foreign Language",Muriel Placet-Kouassi,-,,16,11,5,0,"Pre-reqs: (FREN 201 ) OR (FREN 281 ) OR (FREN 30X ) OR (DFFR FOR MIN. SCORE OF 304) 
Co-Reqs: 
Cross Listed: FREN 304 - G 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"FREN 364 T 
4 cr 
CRN 30311","Staging the Self and the Other
CLA-Breadth/Humanities
CLA-Foreign Language",Deborah Hess,02:40 PM - 03:55 PM MW,BC 202,16,8,8,0,"Pre-reqs: (FREN 310 OR FREN 104AX ) OR (FREN 310 OR FREN 104BX ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 368 E 
4 cr 
CRN 30592","Selected Topics in French: France and its Ghosts: History, Memory and Monuments
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Foreign Language",Sophia Fortune,10:25 AM - 11:40 AM MW,BC 102,16,12,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: FREN 368 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 368 X 
4 cr 
CRN 30661","Selected Topics in French: France and its Ghosts - History, Memory and Monuments
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Foreign Language",Sophia Fortune,-,,16,12,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: FREN 368 - E 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"FREN 368 X1 
2 cr 
CRN 30833","Selected Topics: French - France and its Ghosts - History, Memory and Monuments
CLA-Breadth/Humanities
CLA-Foreign Language",Sophia Fortune,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"FREN 400 J 
2 cr 
CRN 30314","Capstone Seminar
CLA-Capstone",Deborah Hess,04:10 PM - 05:25 PM M,BC 202,12,7,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"GERM 102 G 
4 cr 
CRN 30316",Elementary German II,Patricia Kupper,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 120
 BC 120 - Final Exam",20,15,5,0,"Pre-reqs: DFGE FOR MIN. SCORE OF 102 OR GERM 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"GERM 202 E 
4 cr 
CRN 30317","German Culture & Conversation
CLA-Diversity International
CLA-Writing Intensive",Joshua Kavaloski,10:25 AM - 11:30 AM MWF,BC 203,20,9,11,0,"Pre-reqs: GERM 201 OR GERM 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"GERM 256 M 
4 cr 
CRN 30320","German Film in English: Vampires on Film from German Expressionism to Today
CLA-Breadth/Interdisciplinary",Joshua Kavaloski,"04:30 PM - 06:30 PM TR
 04:00 PM - 07:00 PM F - Final Exam","LC 30
 LC 30 - Final Exam",22,19,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"GERM 330 C 
4 cr 
CRN 30322","Themes in German Literature
CLA-Foreign Language",Joshua Kavaloski,09:10 AM - 10:15 AM MWF,BC 203,15,7,8,0,"Pre-reqs: GERM 310 OR GERM 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"GERM 400 X 
2 cr 
CRN 30834","Capstone Project
CLA-Capstone",Joshua Kavaloski,-,,10,1,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"GERM 411 X 
4 cr 
CRN 30826","Specialized Honors II: The Expansion of the Holy Roman, or German, Empire: A study of How & Why
CLA-Capstone
CLA-Writing Intensive",Joshua Kavaloski,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
