Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ECON 241 Z 
4 cr 
CRN 10718",Global Economy,"Marc Tomljanovich
 Jennifer Olmsted","02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM T - Final Exam","BC 217
 BC 217 - Final Exam",25,17,8,0,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 242 R 
4 cr 
CRN 10719",International Business,David Anderson,"07:00 PM - 09:30 PM W
 04:00 PM - 07:00 PM F - Final Exam","BC 117
 BC 117 - Final Exam",25,26,-1,0,"Pre-reqs: (ECON 101 OR ECON 5X ) AND (ECON 102 OR ECON 6X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 250 D 
4 cr 
CRN 10702","Special Topics in Economics: Financial Literacy
CLA-Off Campus Experience
CLA-Quantitative",Lauren Silverstein,09:00 AM - 10:15 AM TR,BC 215,16,10,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 250 J 
4 cr 
CRN 10361",Selected Topics in Economics: Contemporary Chinese Economy and Society,Miao Chi,01:15 PM - 02:30 PM MW,BC 117,25,23,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 250L T 
0 cr 
CRN 10704","Financial Literacy Lab-Afternoon session
CLA-Off Campus Experience",Lauren Silverstein,02:40 PM - 05:30 PM M,,10,4,6,0,"Pre-reqs: 
Co-Reqs: ECON 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 250L T1 
0 cr 
CRN 10705","Financial Literacy Lab - Afternoon session
CLA-Off Campus Experience",Lauren Silverstein,02:40 PM - 05:30 PM W,,10,6,4,0,"Pre-reqs: 
Co-Reqs: ECON 250 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X 
1 cr 
CRN 11016",Business Studies,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X 
2 cr 
CRN 11016",Business Studies,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X1 
1 cr 
CRN 11017",Global Studies,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X1 
2 cr 
CRN 11017",Global Studies,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X2 
1 cr 
CRN 11074",Ind. Study: Economics,Jennifer Olmsted,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X2 
2 cr 
CRN 11074",Ind. Study: Economics,Jennifer Olmsted,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 301 A 
4 cr 
CRN 10363","Intermediate Microeconomic Theory
CLA-Quantitative",Jennifer Kohn,"08:00 AM - 09:05 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 117
 BC 117 - Final Exam",25,26,-1,0,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 301 C 
4 cr 
CRN 10364","Intermediate Microeconomic Theory
CLA-Quantitative",Jennifer Kohn,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 117
 BC 117 - Final Exam",25,25,0,2,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 302 G 
4 cr 
CRN 10365",Intermediate Macroeconomic Analysis,Giandomenico Sarolli,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","BC 117
 BC 117 - Final Exam",23,25,-2,6,"Pre-reqs: ECON 102 OR ECON 6X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 303 F 
4 cr 
CRN 10366",Economic Methodology And Introductory Econometrics,Marc Tomljanovich,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 117
 BC 117 - Final Exam",20,17,3,0,"Pre-reqs: (ECON 101 OR ECON 5X ) AND (ECON 102 OR ECON 6X ) AND (MATH 117 OR MATH 3X OR MATH 320 OR MATH 129X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 315 E 
4 cr 
CRN 10367","Political Economy of Race, Class, and Gender
CLA-Diversity US
CLA-Writing in the Major",Maliha Safri,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","LC 16
 LC 16 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 315 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 315 T 
4 cr 
CRN 10368","Political Economy of Race, Class, and Gender
CLA-Diversity US
CLA-Writing in the Major",Maliha Safri,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM M - Final Exam","BC 217
 BC 217 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 315 - T 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 321 25 
4 cr 
CRN 10369",Corporate Finance,Marc Tomljanovich,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 117
 BC 117 - Final Exam",25,28,-3,3,"Pre-reqs: ECON 301 OR ECON 102X 
Co-Reqs: 
Cross Listed: BST 321 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 338 K 
4 cr 
CRN 10370",Industrial Organization and Public Policy Toward Business,Jennifer Olmsted,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","BC 117
 BC 117 - Final Exam",25,21,4,0,"Pre-reqs: (ECON 101 OR ECON 5X ) AND (ECON 102 OR ECON 6X ) AND (ECON 301 OR ECON 102X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 350 O 
4 cr 
CRN 10775","Special Topics: Political Economy of War and Peace
CLA-Diversity International
CLA-Writing Intensive",Jennifer Olmsted,"04:30 PM - 07:00 PM R
 04:00 PM - 07:00 PM R - Final Exam","BC 117
 BC 102 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARCR 815 - O 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 410 X 
4 cr 
CRN 10843","Specialized Honors I: Derivatives
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"EDUC 301 M 
4 cr 
CRN 10475",Introduction to Teaching All Learners,Amy Saks Pavese,"04:30 PM - 07:00 PM T
 04:00 PM - 07:00 PM R - Final Exam","BC 217
 SEM 213 - Final Exam",18,11,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MAT 805 - M 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"EDUC 303 L 
4 cr 
CRN 10477",Differentiation of Instruction for Special Populations,Robin Patton,"04:30 PM - 07:00 PM M
 07:30 PM - 10:30 PM W - Final Exam","LC 30
 LC 30 - Final Exam",18,5,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MAT 810 - L 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ENGL 101 T 
4 cr 
CRN 10465","Western Literature I
CLA-Breadth/Humanities
CLA-Writing Intensive",Robert Ready,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM M - Final Exam","LC 16
 LC 16 - Final Exam",25,12,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 105 H 
4 cr 
CRN 10744","Topics in American Ethnic, Immigrant, or Regional Literature
CLA-Breadth/Humanities
CLA-Diversity US",Summer Harrison,11:50 AM - 01:05 PM TR,BC 118,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 109 K 
4 cr 
CRN 10642","Introduction to Film Analysis
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary",Shakti Jaising,"01:15 PM - 02:30 PM TR
 04:30 PM - 07:00 PM T","BC 103
 BC 201",25,18,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 109 MO 
4 cr 
CRN 10643","Introduction to Film Analysis
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary",James Speese,"04:00 PM - 05:15 PM TR
 05:30 PM - 08:00 PM T
 04:00 PM - 07:00 PM R - Final Exam","BC 120
 BC 120
 BC 120 - Final Exam",25,16,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 111 G 
4 cr 
CRN 10644","Introduction to Writing and Communication Studies
CLA-Breadth/Interdisciplinary
CLA-Writing Intensive",Sandra Jamieson,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","SEM 116
 SEM 116 - Final Exam",15,16,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 150 F 
4 cr 
CRN 10466","Literary Analysis
CLA-Breadth/Humanities",Shakti Jaising,10:25 AM - 11:40 AM TR,BC 204,24,23,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 150 F1 
4 cr 
CRN 10467","Literary Analysis: Literature of War
CLA-Breadth/Humanities",Patrick Phillips,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 120
 BC 120 - Final Exam",25,19,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 201 H 
2 cr 
CRN 11064","Selected Topics in Literature I
CLA-Breadth/Humanities",James Hala,11:50 AM - 01:05 PM TR,,25,0,25,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 201 H 
4 cr 
CRN 11064","Selected Topics in Literature I
CLA-Breadth/Humanities",James Hala,11:50 AM - 01:05 PM TR,,25,0,25,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 201H J 
4 cr 
CRN 10636","Special Topics in Literature I: The Epic- Honors
CLA-Baldwin Honors
CLA-Breadth/Humanities",James Hala,"01:15 PM - 02:30 PM MW
 04:00 PM - 07:00 PM M - Final Exam","HSC S139
 HSC HSC -S139 - Final Exam",16,9,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 204 F 
4 cr 
CRN 10468","Interdisciplinary Studies Literature and Language: Environmental Writing and Eco-criticism
CLA-Breadth/Interdisciplinary",Summer Harrison,10:25 AM - 11:40 AM TR,BC 202,18,15,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 281 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 210 G 
2 cr 
CRN 10469","Writing in the Discipline of English
CLA-Writing in the Major",Peggy Samuels,11:50 AM - 01:05 PM MW,BC 118,15,14,1,0,"Pre-reqs: ENGL 150 (MAY BE TAKEN CONCURRENTLY) OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 210 G 
4 cr 
CRN 10469","Writing in the Discipline of English
CLA-Writing in the Major",Peggy Samuels,11:50 AM - 01:05 PM MW,BC 118,15,14,1,0,"Pre-reqs: ENGL 150 (MAY BE TAKEN CONCURRENTLY) OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 215 K 
4 cr 
CRN 10646","Writing For and About Business
CLA-Writing Intensive",Jill Hamburg-Coplan,"01:15 PM - 03:45 PM R
 07:30 PM - 10:30 PM R - Final Exam","BC 20
 BC 20 - Final Exam",15,16,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 216 P 
4 cr 
CRN 10645","Intro to Journalism
CLA-Writing Intensive",Bruce Reynolds,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","BC 202
 BC 202 - Final Exam",15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 250 D 
2 cr 
CRN 10470",Mapping the Anglo-American Literature Tradition: Medieval to Renaissance,James Hala,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 204
 BC 204 - Final Exam",24,12,12,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 250 D 
4 cr 
CRN 10470",Mapping the Anglo-American Literature Tradition: Medieval to Renaissance,James Hala,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 204
 BC 204 - Final Exam",24,12,12,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 276 H 
4 cr 
CRN 10647",Shakespeare,James Hala,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 202
 BC 202 - Final Exam",18,12,6,0,"Pre-reqs: ENGL 251 OR ENGL 21AX 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X 
1 cr 
CRN 10654",Independent Study in Literature,,-,,15,0,15,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X 
2 cr 
CRN 10654",Independent Study in Literature,,-,,15,0,15,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X1 
1 cr 
CRN 10805",Independent Study in Literature,Sandra Jamieson,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X1 
2 cr 
CRN 10805",Independent Study in Literature,Sandra Jamieson,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X2 
1 cr 
CRN 10919",Independent Study - Literature: The Book Club Experience,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X2 
2 cr 
CRN 10919",Independent Study - Literature: The Book Club Experience,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X3 
1 cr 
CRN 11012",Script Writing and Film Theory,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X3 
2 cr 
CRN 11012",Script Writing and Film Theory,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X4 
1 cr 
CRN 11027",A Conversation in Food Creative Writing (Literature?): Non Fiction and Fiction,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X4 
2 cr 
CRN 11027",A Conversation in Food Creative Writing (Literature?): Non Fiction and Fiction,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X5 
1 cr 
CRN 11028",Within Us Without Us,Sandra Jamieson,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X5 
2 cr 
CRN 11028",Within Us Without Us,Sandra Jamieson,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X6 
1 cr 
CRN 11066",Digital Writing,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"ENGL 300 X6 
2 cr 
CRN 11066",Digital Writing,Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"ENGL 301 H 
4 cr 
CRN 10655",Law and Literature,Hannah Wells,11:50 AM - 01:05 PM TR,BC 20,20,11,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 301 H 
4 cr 
CRN 10655",Law and Literature,Hannah Wells,11:50 AM - 01:05 PM TR,BC 20,20,11,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 301 H 
4 cr 
CRN 10655",Law and Literature,Hannah Wells,11:50 AM - 01:05 PM TR,BC 20,20,11,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 306 C 
4 cr 
CRN 10648","Advanced Interdisciplinary Studies in Literature and Language: Food, Justice and US Literature
CLA-Breadth/Interdisciplinary
CLA-Diversity US
CLA-Off Campus Experience
CLA-Writing Intensive",Summer Harrison,09:00 AM - 10:15 AM MW,BC 118,20,20,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 381 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 311 J 
4 cr 
CRN 10641","Nonfiction Writing
CLA-Breadth/Arts
CLA-Writing Intensive",Courtney Zoffness,"01:15 PM - 03:45 PM M
 12:30 PM - 03:30 PM F - Final Exam","HSC S305
 HSC HSC -S305 - Final Exam",15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 313 J 
4 cr 
CRN 10649","Creative Writing Workshop: Short Fiction
CLA-Breadth/Arts
CLA-Writing Intensive",Courtney Zoffness,"01:15 PM - 03:45 PM W
 12:30 PM - 03:30 PM F - Final Exam","HSC S305
 - Final Exam",15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 313 O 
4 cr 
CRN 10650","Creative Writing Workshop: Short Fiction
CLA-Breadth/Arts
CLA-Writing Intensive",Eugene Cross,"04:30 PM - 07:00 PM R
 04:00 PM - 07:00 PM R - Final Exam","ARTS 137
 ARTS 137 - Final Exam",15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 314 K1 
4 cr 
CRN 10651","Creative Writing Workshop: Poetry
CLA-Breadth/Arts
CLA-Writing Intensive",Patrick Phillips,"01:15 PM - 03:45 PM T
 04:00 PM - 07:00 PM T - Final Exam","BC 20
 BC 20 - Final Exam",15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MAT 851 - X3; MAT 858 - K1 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 314 K2 
4 cr 
CRN 10652","Creative Writing Workshop: Poetry
CLA-Breadth/Arts
CLA-Writing Intensive",Patrick Phillips,"01:15 PM - 03:45 PM R
 07:30 PM - 10:30 PM R - Final Exam","SIT 101
 SIT 101 - Final Exam",15,13,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 322 K 
4 cr 
CRN 10656",Intensive Reading of a Single Text: Dubois': The Souls of Black Folk,Hannah Wells,01:15 PM - 03:45 PM W,SEM 116,16,7,9,0,"Pre-reqs: (ENGL 253 OR ENGL 20AX ) OR (ENGL 252 OR ENGL 20BX ) OR (ENGL 251 OR ENGL 21AX ) OR (ENGL 250 OR ENGL 21BX ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 342 P 
4 cr 
CRN 10750","Theory, Prac Media Comm",Elizabeth Moore,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","BC 117
 BC 117 - Final Exam",20,13,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 349 X 
1 cr 
CRN 10710",Writing Curriculum: Peer to Peer,Sandra Jamieson,-,,20,3,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 380 X 
4 cr 
CRN 10615","London Sem. Interdis. Colloqui
CLA-Diversity International
CLA-Off Campus Experience",Maria Masucci,-,,25,19,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARTH 380 - X; HIST 380 - X; PSCI 380 - X; THEA 380 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 380 X 
4 cr 
CRN 10615","Research Tutorial
CLA-Diversity International
CLA-Off Campus Experience",Maria Masucci,-,,25,19,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARTH 380 - X; HIST 380 - X; PSCI 380 - X; THEA 380 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 383 X 
4 cr 
CRN 10626","British Political Drama
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Off Campus Experience",Maria Masucci,-,,25,14,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: THEA 383 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 384 X 
4 cr 
CRN 10627","Studies in British Literature: London Literature
CLA-Off Campus Experience",Maria Masucci,-,,25,13,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 400 K 
4 cr 
CRN 10471","Senior Capstone in English
CLA-Capstone",Peggy Samuels,01:15 PM - 03:45 PM T,SIT 101,15,3,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X 
0 cr 
CRN 11031","The Construction of Masculinity in Post-9/11 Narratives
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X 
4 cr 
CRN 11031","The Construction of Masculinity in Post-9/11 Narratives
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ESS 101 E 
4 cr 
CRN 10268","Introduction to Environmental Geology
CLA-Breadth/Natural Science",David Jaquish,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S142
 HSC HSC -S142 - Final Exam",15,15,0,2,"Pre-reqs: 
Co-Reqs: ESS 101L 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 101L J 
0 cr 
CRN 10271",Introducation to Environmental Geology Lab,David Jaquish,"01:15 PM - 04:15 PM M
 12:30 PM - 03:30 PM F - Final Exam","HSC S105
 - Final Exam",15,15,0,2,"Pre-reqs: 
Co-Reqs: ESS 101 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 210 G 
4 cr 
CRN 10273","Environment, Society and Sustainability
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science",Lisa Jordan,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","BC 101
 BC 101 - Final Exam",30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 281 F 
4 cr 
CRN 10276","Topics in Environmental Humani: Environmental Writing and Ecocriticsm
CLA-Breadth/Humanities
CLA-Diversity US
CLA-Writing Intensive",Summer Harrison,10:25 AM - 11:40 AM TR,BC 202,18,15,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGL 204 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 300 X 
2 cr 
CRN 11087",Research in Environmental Studies and Sustainability,Marc Boglioli,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
