Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ENGL 216 P 
4 cr 
CRN 10037","Introduction to Journalism
CLA-Writing Intensive",Elizabeth Moore,"07:00 PM - 09:30 PM T
 08:30 AM - 11:30 AM F - Final Exam","BC 215
 BC 215 - Final Exam",15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 250 G 
2 cr 
CRN 10038",Mapping the Anglo-American Literary Tradition: The Medieval Period,James Hala,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","BC 120
 BC 120 - Final Exam",20,20,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 250 G 
4 cr 
CRN 10038",Mapping the Anglo-American Literary Tradition: The Medieval Period,James Hala,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","BC 120
 BC 120 - Final Exam",20,20,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X 
1 cr 
CRN 10348",Independent Study in Literature,,-,,50,1,49,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X 
2 cr 
CRN 10348",Independent Study in Literature,,-,,50,1,49,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X1 
1 cr 
CRN 10961",Narrative Essays by Contemporary Female Writers,Courtney Zoffness,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X1 
2 cr 
CRN 10961",Narrative Essays by Contemporary Female Writers,Courtney Zoffness,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X2 
1 cr 
CRN 11051",Independent Study in Literature,Courtney Zoffness,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X2 
2 cr 
CRN 11051",Independent Study in Literature,Courtney Zoffness,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X3 
1 cr 
CRN 11080",The Character of Winter in Literature,James Hala,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X3 
2 cr 
CRN 11080",The Character of Winter in Literature,James Hala,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X4 
1 cr 
CRN 11081",Creative Writing: Magical Realism,James Hala,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X4 
2 cr 
CRN 11081",Creative Writing: Magical Realism,James Hala,-,,1,0,1,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X5 
1 cr 
CRN 11084",Indy Study: Looking at Issues of Human Rights through the Form of the Graphic Novel,Shakti Jaising,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X5 
2 cr 
CRN 11084",Indy Study: Looking at Issues of Human Rights through the Form of the Graphic Novel,Shakti Jaising,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X6 
1 cr 
CRN 11085",Independent Study: Use of Dante's Comedia in Popular Culture,James Hala,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X6 
2 cr 
CRN 11085",Independent Study: Use of Dante's Comedia in Popular Culture,James Hala,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X7 
1 cr 
CRN 11090",Independent Study: The Gendered Representation of Mental Illness in Literature,Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X7 
2 cr 
CRN 11090",Independent Study: The Gendered Representation of Mental Illness in Literature,Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X8 
1 cr 
CRN 11102",Independent Study in Literature,James Hala,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 300 X8 
2 cr 
CRN 11102",Independent Study in Literature,James Hala,-,,1,1,0,0,"Pre-reqs: ENGL 150 OR ENGL 9X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 306 D 
2 cr 
CRN 10675","Advanced Interdisciplinary Studies: Food, Justice, and US Literature
CLA-Breadth/Interdisciplinary
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience
CLA-Writing Intensive",Summer Harrison,09:00 AM - 10:15 AM TR,BC 204,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 381 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 306 D 
4 cr 
CRN 10675","Advanced Interdisciplinary Studies: Food, Justice, and US Literature
CLA-Breadth/Interdisciplinary
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience
CLA-Writing Intensive",Summer Harrison,09:00 AM - 10:15 AM TR,BC 204,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 381 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 306 F 
2 cr 
CRN 10039","Science in Contemporary Fiction
CLA-Breadth/Interdisciplinary
CLA-Diversity US
CLA-Writing Intensive",Lisa Lynch,10:25 AM - 11:40 AM TR,BC 204,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 306 F 
4 cr 
CRN 10039","Science in Contemporary Fiction
CLA-Breadth/Interdisciplinary
CLA-Diversity US
CLA-Writing Intensive",Lisa Lynch,10:25 AM - 11:40 AM TR,BC 204,20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 311 M 
4 cr 
CRN 10646","Nonfiction Writing
CLA-Breadth/Arts
CLA-Writing Intensive",Courtney Zoffness,04:00 PM - 06:30 PM R,BC 102,15,16,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 313 JTM 
4 cr 
CRN 10041","Short Fiction Workshop
CLA-Breadth/Arts
CLA-Writing Intensive",Courtney Zoffness,01:15 PM - 03:45 PM M,BC 202,15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 313 JTW 
4 cr 
CRN 10040","Short Fiction Workshop
CLA-Breadth/Arts
CLA-Writing Intensive",Camron Terwilliger,01:15 PM - 03:45 PM W,BC 202,15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 314 L 
4 cr 
CRN 10648","Creative Writing Workshop: Poetry
CLA-Breadth/Arts
CLA-Writing Intensive",Nathan McClain,"04:00 PM - 06:30 PM W
 07:30 PM - 10:30 PM M - Final Exam","BC 102
 BC 102 - Final Exam",15,15,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 316 KZ 
4 cr 
CRN 10042","Advanced Poetry Workshop
CLA-Breadth/Arts
CLA-Writing Intensive",Patrick Phillips,"01:15 PM - 03:45 PM T
 04:00 PM - 07:00 PM R","SIT 101
 SIT 101",12,12,0,1,"Pre-reqs: (ENGL 311 OR ENGL 103X ) OR (ENGL 312 OR ENGL 104X ) OR (ENGL 313 OR ENGL 107X ) OR (ENGL 314 OR ENGL 108X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 349 L 
1 cr 
CRN 10731",Wrtg Curr. Peer to Peer,Sandra Jamieson,04:30 PM - 05:30 PM M,SIT 101,15,14,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 349 L2 
1 cr 
CRN 10733",Wrtg Curr. Peer to Peer,Sandra Jamieson,04:30 PM - 05:30 PM W,SIT 101,15,13,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 349 P 
1 cr 
CRN 10732",Wrtg Curr. Peer to Peer,Sandra Jamieson,07:00 PM - 08:00 PM M,SIT 101,15,7,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 356 E 
2 cr 
CRN 10043","Advanced Studies in American Literature of the 20th Century
CLA-Writing Intensive",Camron Terwilliger,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 102
 BC 102 - Final Exam",20,17,3,0,"Pre-reqs: (ENGL 253 OR ENGL 20AX ) AND (ENGL 252 OR ENGL 20BX ) AND (ENGL 251 OR ENGL 21AX ) AND (ENGL 250 OR ENGL 21BX ) 
Co-Reqs: 
Cross Listed: MATE 802 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 356 E 
4 cr 
CRN 10043","Advanced Studies in American Literature of the 20th Century
CLA-Writing Intensive",Camron Terwilliger,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 102
 BC 102 - Final Exam",20,17,3,0,"Pre-reqs: (ENGL 253 OR ENGL 20AX ) AND (ENGL 252 OR ENGL 20BX ) AND (ENGL 251 OR ENGL 21AX ) AND (ENGL 250 OR ENGL 21BX ) 
Co-Reqs: 
Cross Listed: MATE 802 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 364 JT 
4 cr 
CRN 10649",Pre-1800 Seminar: Literature of Disease,Patrick Phillips,01:15 PM - 03:45 PM M,SIT 101,15,16,-1,0,"Pre-reqs: (ENGL 250 OR ENGL 21BX ) AND (ENGL 251 OR ENGL 21AX ) AND (ENGL 252 OR ENGL 20BX ) AND (ENGL 253 OR ENGL 20AX ) AND (ENGL 323 OR ENGL 124X OR ENGL 324 OR ENGL 125X OR ENGL 325 OR ENGL 126X OR ENGL 326 OR ENGL 127X OR ENGL 326R OR ENGL 127RX OR ENGL 327 OR ENGL 128X OR ENGL 333 OR ENGL 334 OR ENGL 335 OR ENGL 336 OR ENGL 337 ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 374 KZ 
4 cr 
CRN 10650",Seminar: Gender and Globalization in Contemporary Anglophone Fiction,Shakti Jaising,01:15 PM - 03:45 PM R,SEM 109,15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 380 X 
4 cr 
CRN 10694","London Semester: Interdisciplinary Colloquium
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Off Campus Experience","Neil Levi
 Wendy Kolmar",-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: HIST 380 - X; PSCI 380 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 380 X 
4 cr 
CRN 10694","London Semester: Interdisciplinary Colloquium
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Off Campus Experience","Neil Levi
 Wendy Kolmar",-,,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: HIST 380 - X; PSCI 380 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 383 X 
4 cr 
CRN 10654","British Political Drama
CLA-Breadth/Arts
CLA-Breadth/Humanities",Neil Levi,-,,15,7,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: THEA 383 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 384 X 
4 cr 
CRN 10655",Studies in British Literature: London Literature,Neil Levi,-,,15,4,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 400 M 
4 cr 
CRN 10044","Senior Capstone in English
CLA-Capstone",Wendy Kolmar,04:00 PM - 06:30 PM T,BC 120,20,21,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X 
0 cr 
CRN 10868","Use of Dante's Comedia in Popular Culture (broad topic)
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X 
4 cr 
CRN 10868","Use of Dante's Comedia in Popular Culture (broad topic)
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X1 
0 cr 
CRN 10821","Specialized Honors I: The Gendered Representation of Mental Illness in Literature
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X1 
4 cr 
CRN 10821","Specialized Honors I: The Gendered Representation of Mental Illness in Literature
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X10 
0 cr 
CRN 11024","Creative Writing: Magical Realism
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X10 
4 cr 
CRN 11024","Creative Writing: Magical Realism
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",James Hala,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X11 
0 cr 
CRN 11075","Looking at Issues of Human Rights through the Form of the Graphic Novel
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Shakti Jaising,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X11 
4 cr 
CRN 11075","Looking at Issues of Human Rights through the Form of the Graphic Novel
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Shakti Jaising,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X2 
0 cr 
CRN 10822","Specialized Honors I: The Language and Philosophy Behind Plato's Good
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X2 
4 cr 
CRN 10822","Specialized Honors I: The Language and Philosophy Behind Plato's Good
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X3 
0 cr 
CRN 10823","Specialized Honors I: Divorce in Literarture
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X3 
4 cr 
CRN 10823","Specialized Honors I: Divorce in Literarture
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X4 
0 cr 
CRN 10844","Specialized Honors I: The Log Cabin and Shifting American Values During the American Renaissance
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Hannah Wells,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X4 
4 cr 
CRN 10844","Specialized Honors I: The Log Cabin and Shifting American Values During the American Renaissance
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Hannah Wells,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X5 
0 cr 
CRN 10885","Online Self: Real, Ideal, or False
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X5 
4 cr 
CRN 10885","Online Self: Real, Ideal, or False
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Sandra Jamieson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X6 
0 cr 
CRN 10903","London Literature: Imagining London
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Neil Levi,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X6 
4 cr 
CRN 10903","London Literature: Imagining London
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Neil Levi,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X8 
0 cr 
CRN 10905","Emergence of Queer Identity Through the AIDS Epidemic
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X8 
4 cr 
CRN 10905","Emergence of Queer Identity Through the AIDS Epidemic
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Wendy Kolmar,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X9 
0 cr 
CRN 10964","Representations of Feminism in Modern American Fiction
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Shakti Jaising,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ENGL 410 X9 
4 cr 
CRN 10964","Representations of Feminism in Modern American Fiction
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Shakti Jaising,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ESS 210 G 
4 cr 
CRN 10344","Evironment, Society and Sustainability
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science",Lisa Jordan,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","HSC S139
 HSC S139 - Final Exam",28,27,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 281 J 
4 cr 
CRN 10711","Topics in Environmental Humanities for Nature Writing
CLA-Breadth/Humanities
CLA-Diversity US
CLA-Writing Intensive",Summer Harrison,01:15 PM - 02:30 PM MW,ARTS 105,20,21,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGL 206 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 302 D 
4 cr 
CRN 10241","Geographic Information Systems
CLA-Breadth/Interdisciplinary
CLA-Quantitative",Lisa Jordan,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 1
 BC 1 - Final Exam",18,19,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BIOL 302 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 381 D 
4 cr 
CRN 10710","Advanced Topics in Environmental Humanities for Food, Justice, and US Literature
CLA-Breadth/Interdisciplinary
CLA-Diversity US
CLA-Off Campus Experience
CLA-Writing Intensive",Summer Harrison,09:00 AM - 10:15 AM TR,BC 204,20,20,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ENGL 306 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 400 F 
4 cr 
CRN 10346","Environmental Studies and Sustainability Capstone Seminar
CLA-Capstone
CLA-Writing in the Major",Summer Harrison,10:25 AM - 11:40 AM TR,BC 202,20,17,3,0,"Pre-reqs: (ESS 215 OR BIOL 215 OR ESS 30X ) AND (ESS 210 OR ESS 40X ) AND BIOL 215 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ESS 410 X1 
4 cr 
CRN 10835","Specialized Honors I: Population Demographics of Small Mammals in Morris County, New Jersey
CLA-Capstone
CLA-Writing Intensive",Tammy Windfelder,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"FREN 101 E 
4 cr 
CRN 10238",Fundamentals of Oral and Written French I,Stefania Britt,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S305
 HSC S305 - Final Exam",20,11,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 101 G 
4 cr 
CRN 10239",Fundamentals of Oral and Written French I,Stefania Britt,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 20
 BC 20 - Final Exam",20,9,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 102 E 
4 cr 
CRN 10294",Fundamentals of Oral and Written French II,Sophia Fortune,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 18
 BC 18 - Final Exam",18,11,7,0,"Pre-reqs: FREN 101 OR FREN 1X OR DFFR FOR MIN. SCORE OF 102 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 102 G 
4 cr 
CRN 10240",Fundamentals of Oral and Written French II,Muriel Placet-Kouassi,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 202
 BC 202 - Final Exam",18,12,6,0,"Pre-reqs: FREN 101 OR FREN 1X OR DFFR FOR MIN. SCORE OF 102 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 201 K 
4 cr 
CRN 10300","Intermediate French
CLA-Foreign Language",Deborah Hess,01:15 PM - 02:30 PM TR,BC 118,16,15,1,0,"Pre-reqs: (FREN 102 ) OR (FREN 182 OR FREN 20X ) OR (DFFR FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 201 T 
4 cr 
CRN 10301","Intermediate French
CLA-Foreign Language",Sophia Fortune,02:40 PM - 03:30 PM MWF,BC 218,16,8,8,0,"Pre-reqs: (FREN 102 ) OR (FREN 182 OR FREN 20X ) OR (DFFR FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 261 T 
4 cr 
CRN 10304","Selected Topics: French Film in a Global Era
CLA-Breadth/Humanities
CLA-Foreign Language",Muriel Placet-Kouassi,02:40 PM - 03:55 PM MW,BC 120,20,6,14,0,"Pre-reqs: (FREN 201 ) OR (FREN 281 ) OR (FREN 30X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"FREN 302 J 
4 cr 
CRN 10314","Current Events and Contemporary France
CLA-Diversity International
CLA-Foreign Language
CLA-Writing Intensive",Sophia Fortune,01:15 PM - 02:30 PM MW,LC 16,16,13,3,0,"Pre-reqs: (FREN 201 ) OR (FREN 281 ) OR (FREN 30X ) OR (DFFR FOR MIN. SCORE OF 302) 
Co-Reqs: 
Cross Listed: MATL 801 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
